## From Myers et al. Appl. Spectrosc., doi:10.1177/0003702820928358, 2020
wavenum,n,k
3281.639444,1.256732225,0.228676304
3281.157276,1.25679636,0.22992973
3280.675107,1.256887078,0.231199324
3280.192939,1.257004619,0.232483372
3279.71077,1.257148385,0.233780205
3279.228601,1.257318497,0.235088244
3278.746433,1.257515311,0.236406267
3278.264264,1.257738948,0.23773323
3277.782096,1.257989407,0.23906824
3277.299927,1.258266091,0.240410298
3276.817759,1.258568883,0.241758511
3276.33559,1.258897901,0.2431117
3275.853422,1.259253502,0.244468689
3275.371253,1.259634495,0.245828375
3274.889085,1.260040164,0.247189909
3274.406916,1.260470867,0.248552337
3273.924747,1.260926843,0.249914885
3273.442579,1.261407018,0.251276732
3272.96041,1.2619102,0.252637088
3272.478242,1.262436628,0.25399518
3271.996073,1.262986898,0.255350262
3271.513905,1.263559818,0.256701857
3271.031736,1.264154315,0.258049637
3270.549568,1.264770746,0.259393305
3270.067399,1.265409589,0.260732561
3269.585231,1.266069412,0.262066931
3269.103062,1.266749144,0.263395786
3268.620894,1.267448902,0.264718324
3268.138725,1.268169403,0.266033799
3267.656556,1.268909216,0.267341673
3267.174388,1.269667149,0.26864177
3266.692219,1.270443559,0.26993385
3266.210051,1.271238804,0.271217972
3265.727882,1.27205193,0.272494197
3265.245714,1.272882104,0.273762107
3264.763545,1.273729682,0.275021553
3264.281377,1.274594903,0.27627188
3263.799208,1.275476694,0.277512938
3263.31704,1.276373982,0.27874431
3262.834871,1.277287126,0.279965907
3262.352703,1.278216362,0.28117758
3261.870534,1.279160857,0.282379121
3261.388365,1.280119538,0.283570349
3260.906197,1.281092644,0.284750938
3260.424028,1.282080412,0.28592056
3259.94186,1.283082247,0.287079215
3259.459691,1.284097552,0.288226873
3258.977523,1.285126686,0.289363682
3258.495354,1.286169767,0.290489614
3258.013186,1.287225843,0.291604638
3257.531017,1.288294077,0.292708427
3257.048849,1.289374828,0.293800622
3256.56668,1.290468335,0.294880718
3256.084511,1.291573763,0.295948416
3255.602343,1.292690158,0.297003776
3255.120174,1.293817759,0.298046827
3254.638006,1.294956684,0.29907766
3254.155837,1.296106696,0.300096482
3253.673669,1.297267199,0.301103145
3253.1915,1.298438668,0.302097529
3252.709332,1.299620986,0.303079307
3252.227163,1.300813437,0.3040483
3251.744995,1.302015305,0.305004418
3251.262826,1.303226709,0.305947632
3250.780658,1.304448128,0.306877911
3250.298489,1.305678487,0.307795197
3249.81632,1.306917191,0.30869931
3249.334152,1.308164239,0.309590071
3248.851983,1.309420109,0.310467303
3248.369815,1.310684204,0.311330915
3247.887646,1.311956167,0.312181056
3247.405478,1.313236475,0.313017845
3246.923309,1.314525127,0.313841552
3246.441141,1.31582129,0.314651936
3245.958972,1.317124128,0.31544894
3245.476804,1.318434,0.316232145
3244.994635,1.319751024,0.317001253
3244.512467,1.321074605,0.317756087
3244.030298,1.322403908,0.318496704
3243.548129,1.323739171,0.319223255
3243.065961,1.325080514,0.319936007
3242.583792,1.326427698,0.320635051
3242.101624,1.327780128,0.321320295
3241.619455,1.329138279,0.321991563
3241.137287,1.330502152,0.322648615
3240.655118,1.331871033,0.323291302
3240.17295,1.333244205,0.323919624
3239.690781,1.334621906,0.324533701
3239.208613,1.336004496,0.325133711
3238.726444,1.337391138,0.325719804
3238.244276,1.338781357,0.32629177
3237.762107,1.34017539,0.32684949
3237.279938,1.341573358,0.327392697
3236.79777,1.342974544,0.327921271
3236.315601,1.344378352,0.328435212
3235.833433,1.345784664,0.328934789
3235.351264,1.347193956,0.329420149
3234.869096,1.348605752,0.329891473
3234.386927,1.350019813,0.330348671
3233.904759,1.351436496,0.330791682
3233.42259,1.352855682,0.331220329
3232.940422,1.354276776,0.331634343
3232.458253,1.355698705,0.332033873
3231.976084,1.357121587,0.332419038
3231.493916,1.358545661,0.332789987
3231.011747,1.359970927,0.33314684
3230.529579,1.36139679,0.333489746
3230.04741,1.362823725,0.333818466
3229.565242,1.364251733,0.33413294
3229.083073,1.365680099,0.334433049
3228.600905,1.367108107,0.334718943
3228.118736,1.368535876,0.33499071
3227.636568,1.369963765,0.33524847
3227.154399,1.371391177,0.335492522
3226.672231,1.372817636,0.335722625
3226.190062,1.374243379,0.335938841
3225.707893,1.375668645,0.33614099
3225.225725,1.377092719,0.336329073
3224.743556,1.378514767,0.336503178
3224.261388,1.379935026,0.336663455
3223.779219,1.381353617,0.336810142
3223.297051,1.382770419,0.336943388
3222.814882,1.384184957,0.337063193
3222.332714,1.385597706,0.337169468
3221.850545,1.387008667,0.337262124
3221.368377,1.388417006,0.33734116
3220.886208,1.389822125,0.337406695
3220.40404,1.391224027,0.337458909
3219.921871,1.392622948,0.337497979
3219.439702,1.39401865,0.337524116
3218.957534,1.395411015,0.337537348
3218.475365,1.39680028,0.337537527
3217.993197,1.398186445,0.337524623
3217.511028,1.399568915,0.337498605
3217.02886,1.400946975,0.337459683
3216.546691,1.402320862,0.337408036
3216.064523,1.403690815,0.337343872
3215.582354,1.405056357,0.337267309
3215.100186,1.406416893,0.337178499
3214.618017,1.40777278,0.33707726
3214.135848,1.409124136,0.336963564
3213.65368,1.410470247,0.3368375
3213.171511,1.411810875,0.336699188
3212.689343,1.413145781,0.336548865
3212.207174,1.414475322,0.33638677
3211.725006,1.415799379,0.336213112
3211.242837,1.417117596,0.336027861
3210.760669,1.418430328,0.335830897
3210.2785,1.419737577,0.335622281
3209.796332,1.421038866,0.335401952
3209.314163,1.422333479,0.33517009
3208.831995,1.423621774,0.334926963
3208.349826,1.424903989,0.334672898
3207.867657,1.426179409,0.334408045
3207.385489,1.427447557,0.334132522
3206.90332,1.428708553,0.333846241
3206.421152,1.429962516,0.333549261
3205.938983,1.431209326,0.333241493
3205.456815,1.432448983,0.332923025
3204.974646,1.433681727,0.332594216
3204.492478,1.434907317,0.332255215
3204.010309,1.436125517,0.331906289
3203.528141,1.437335849,0.331547409
3203.045972,1.438538432,0.331178635
3202.563804,1.439733267,0.330800027
3202.081635,1.440920234,0.330411643
3201.599466,1.442098498,0.330013722
3201.117298,1.443268299,0.329606503
3200.635129,1.444429755,0.329190195
3200.152961,1.445582748,0.328765005
3199.670792,1.446727276,0.328330874
3199.188624,1.447863698,0.327887774
3198.706455,1.448991776,0.327435762
3198.224287,1.450111151,0.32697475
3197.742118,1.451221347,0.326505125
3197.25995,1.452322602,0.326027155
3196.777781,1.453415036,0.325541109
3196.295613,1.454498291,0.325047344
3195.813444,1.455572009,0.324545801
3195.331275,1.45663631,0.324036568
3194.849107,1.457691193,0.323519468
3194.366938,1.458736777,0.32299459
3193.88477,1.459772706,0.322462231
3193.402601,1.460799336,0.321922451
3192.920433,1.461816549,0.321375638
3192.438264,1.462824106,0.320822001
3191.956096,1.463821769,0.320261538
3191.473927,1.464809656,0.31969434
3190.991759,1.465787888,0.319120437
3190.50959,1.466755986,0.318539947
3190.027421,1.467713833,0.31795311
3189.545253,1.468661308,0.317360282
3189.063084,1.469598532,0.316761702
3188.580916,1.470525503,0.31615749
3188.098747,1.471442342,0.315547735
3187.616579,1.472349167,0.314932257
3187.13441,1.473245978,0.314311057
3186.652242,1.474132419,0.313684225
3186.170073,1.475008249,0.313051999
3185.687905,1.475873709,0.312414795
3185.205736,1.476728678,0.311772943
3184.723568,1.477573156,0.311126739
3184.241399,1.478406668,0.310476303
3183.75923,1.47922945,0.309821606
3183.277062,1.480041504,0.309162527
3182.794893,1.480842829,0.308499068
3182.312725,1.481633425,0.307831496
3181.830556,1.48241353,0.30715999
3181.348388,1.483183026,0.306484878
3180.866219,1.483941793,0.305806428
3180.384051,1.484689593,0.305124581
3179.901882,1.485426664,0.304439634
3179.419714,1.486152887,0.303751439
3178.937545,1.486868262,0.303060204
3178.455377,1.48757267,0.302366257
3177.973208,1.488265872,0.301669747
3177.491039,1.488948107,0.300971031
3177.008871,1.489619374,0.300270259
3176.526702,1.490279913,0.299567312
3176.044534,1.490929604,0.298862308
3175.562365,1.491568565,0.298155069
3175.080197,1.492196679,0.297445744
3174.598028,1.492813826,0.296734572
3174.11586,1.493419886,0.296022087
3173.633691,1.494015217,0.295308501
3173.151523,1.494599462,0.294594109
3172.669354,1.495172858,0.293879062
3172.187185,1.495735049,0.29316327
3171.705017,1.496286392,0.292446733
3171.222848,1.496826768,0.29172942
3170.74068,1.497356534,0.291011572
3170.258511,1.497875452,0.290293276
3169.776343,1.498383761,0.289574951
3169.294174,1.498881221,0.288856685
3168.812006,1.499367952,0.288138628
3168.329837,1.499843836,0.287420958
3167.847669,1.50030911,0.286703736
3167.3655,1.500763655,0.285987049
3166.883332,1.501207471,0.285271198
3166.401163,1.501640439,0.284556449
3165.918994,1.502062678,0.283842981
3165.436826,1.502474427,0.283130884
3164.954657,1.502875805,0.282420158
3164.472489,1.503266811,0.281710774
3163.99032,1.503647447,0.281002641
3163.508152,1.504017592,0.280296028
3163.025983,1.504377604,0.279591203
3162.543815,1.504727125,0.278888464
3162.061646,1.505066395,0.27818808
3161.579478,1.505395412,0.277490318
3161.097309,1.505714417,0.276795119
3160.615141,1.506023288,0.276102483
3160.132972,1.506322026,0.275412411
3159.650803,1.506610751,0.274725109
3159.168635,1.506889701,0.274040759
3158.686466,1.507158637,0.273359716
3158.204298,1.50741756,0.27268219
3157.722129,1.507666707,0.272008359
3157.239961,1.507906437,0.271338075
3156.757792,1.50813663,0.270671308
3156.275624,1.508357048,0.270008117
3155.793455,1.508568168,0.269348502
3155.311287,1.508769989,0.268692941
3154.829118,1.508962393,0.26804173
3154.346949,1.509145379,0.267395169
3153.864781,1.509319186,0.266753346
3153.382612,1.509484172,0.266116232
3152.900444,1.509640098,0.265483677
3152.418275,1.509786964,0.264855593
3151.936107,1.509925008,0.264232129
3151.453938,1.510054469,0.263613462
3150.97177,1.510175228,0.262999952
3150.489601,1.510287285,0.262392014
3150.007433,1.510390878,0.261789829
3149.525264,1.510486245,0.261193365
3149.043096,1.510573268,0.260602534
3148.560927,1.510651946,0.260017306
3148.078758,1.510722399,0.25943774
3147.59659,1.510785103,0.258864075
3147.114421,1.51083982,0.258296609
3146.632253,1.510886669,0.25773564
3146.150084,1.510925651,0.257181257
3145.667916,1.51095736,0.256633371
3145.185747,1.51098156,0.256091952
3144.703579,1.51099813,0.255556911
3144.22141,1.511007428,0.255028248
3143.739242,1.511009812,0.25450632
3143.257073,1.511005163,0.253991425
3142.774905,1.510993362,0.253483862
3142.292736,1.510974765,0.252983838
3141.810567,1.510949612,0.252491206
3141.328399,1.510917902,0.252005845
3140.84623,1.510879517,0.251527578
3140.364062,1.510834813,0.251056522
3139.881893,1.51078403,0.250592858
3139.399725,1.510727167,0.250136882
3138.917556,1.510664105,0.249688953
3138.435388,1.510595202,0.24924922
3137.953219,1.510520816,0.248817653
3137.471051,1.510440826,0.248394087
3136.988882,1.510355234,0.247978404
3136.506714,1.510264158,0.247570708
3136.024545,1.510168314,0.247171193
3135.542376,1.510067344,0.246780083
3135.060208,1.509961247,0.246397749
3134.578039,1.509850383,0.246024251
3134.095871,1.509735107,0.245659441
3133.613702,1.509615302,0.245303243
3133.131534,1.509490848,0.24495545
3132.649365,1.509362221,0.244616106
3132.167197,1.509229779,0.244285405
3131.685028,1.509093404,0.243963718
3131.20286,1.508952975,0.243651271
3130.720691,1.508808971,0.243348211
3130.238522,1.508661747,0.243054494
3129.756354,1.508511186,0.242769837
3129.274185,1.508357167,0.242494121
3128.792017,1.508200049,0.242227241
3128.309848,1.508040309,0.241969422
3127.82768,1.507877946,0.2417209
3127.345511,1.507712603,0.241482079
3126.863343,1.507544875,0.241253004
3126.381174,1.507375121,0.241033644
3125.899006,1.507203341,0.240823746
3125.416837,1.507029295,0.240623206
3124.934669,1.506853461,0.24043192
3124.4525,1.506676316,0.240250051
3123.970331,1.50649786,0.240077883
3123.488163,1.506317735,0.239915565
3123.005994,1.506136656,0.23976326
3122.523826,1.505954742,0.239620894
3122.041657,1.505771995,0.239488229
3121.559489,1.505588293,0.239365026
3121.07732,1.505404115,0.239251316
3120.595152,1.505219936,0.239147082
3120.112983,1.505035758,0.239052638
3119.630815,1.504851222,0.238968298
3119.148646,1.504666925,0.238894031
3118.666478,1.504483342,0.238829821
3118.184309,1.504300237,0.238775328
3117.70214,1.504117608,0.238730431
3117.219972,1.503935814,0.238694966
3116.737803,1.503755331,0.238669053
3116.255635,1.50357616,0.238652915
3115.773466,1.503398061,0.238646746
3115.291298,1.503221512,0.238650665
3114.809129,1.503046989,0.238664523
3114.326961,1.502874494,0.238688126
3113.844792,1.502703667,0.238721103
3113.362624,1.502535224,0.238763467
3112.880455,1.502369523,0.238815174
3112.398286,1.502206564,0.238876447
3111.916118,1.502046108,0.238947496
3111.433949,1.501888514,0.23902835
3110.951781,1.501734495,0.239118889
3110.469612,1.501583695,0.239218861
3109.987444,1.501436114,0.239327982
3109.505275,1.50129211,0.239446104
3109.023107,1.501152277,0.239573315
3108.540938,1.501016498,0.239709735
3108.05877,1.500884652,0.239855498
3107.576601,1.500757098,0.240010634
3107.094433,1.500634432,0.240174994
3106.612264,1.500516534,0.24034825
3106.130095,1.500403285,0.240530089
3105.647927,1.500295043,0.240720436
3105.165758,1.500192285,0.240919322
3104.68359,1.50009501,0.241126835
3104.201421,1.500002861,0.24134323
3103.719253,1.499916434,0.241568416
3103.237084,1.499836326,0.241802231
3102.754916,1.499762297,0.2420443
3102.272747,1.499694109,0.242294326
3101.790579,1.499632359,0.242552027
3101.30841,1.499577522,0.242817387
3100.826242,1.499529362,0.243090645
3100.344073,1.499487758,0.243371785
3099.861904,1.499453306,0.243660882
3099.379736,1.499426246,0.243957788
3098.897567,1.499406576,0.244262129
3098.415399,1.499394178,0.244573593
3097.93323,1.499389529,0.244891956
3097.451062,1.499392867,0.24521704
3096.968893,1.499404192,0.245549023
3096.486725,1.499423385,0.24588801
3096.004556,1.499450803,0.246233836
3095.522388,1.499486923,0.246586263
3095.040219,1.499531627,0.246944875
3094.558051,1.499584675,0.247309476
3094.075882,1.499646545,0.24767974
3093.593713,1.499717712,0.248055637
3093.111545,1.49979794,0.24843733
3092.629376,1.499887228,0.248824835
3092.147208,1.499985814,0.249218091
3091.665039,1.500094175,0.249616921
3091.182871,1.500212193,0.250020713
3090.700702,1.500339627,0.250429064
3090.218534,1.500476956,0.250841707
3089.736365,1.500624418,0.251258403
3089.254197,1.500781894,0.25167948
3088.772028,1.500949264,0.252104729
3088.289859,1.501126885,0.25253439
3087.807691,1.501315236,0.252967984
3087.325522,1.501514077,0.253405243
3086.843354,1.501723409,0.253845722
3086.361185,1.50194335,0.254289061
3085.879017,1.502174258,0.254735053
3085.396848,1.502415896,0.255183756
3084.91468,1.502668381,0.255635232
3084.432511,1.502931833,0.256089419
3083.950343,1.503206492,0.256545931
3083.468174,1.503492355,0.25700441
3082.986006,1.503789306,0.257464349
3082.503837,1.504097462,0.257925391
3082.021668,1.504417062,0.258387357
3081.5395,1.504747868,0.258850306
3081.057331,1.505090118,0.25931409
3080.575163,1.505443692,0.259778917
3080.092994,1.50580895,0.26024431
3079.610826,1.50618577,0.260709971
3079.128657,1.506574273,0.261175454
3078.646489,1.50697434,0.261640191
3078.16432,1.507385969,0.262104183
3077.682152,1.507809043,0.262567252
3077.199983,1.508243799,0.263029337
3076.717815,1.50869,0.263490528
3076.235646,1.509148121,0.263950497
3075.753477,1.509617925,0.264408737
3075.271309,1.510099411,0.264864951
3074.78914,1.51059258,0.265318662
3074.306972,1.511097312,0.26576975
3073.824803,1.511613607,0.266218096
3073.342635,1.512141466,0.26666379
3072.860466,1.512681007,0.267106533
3072.378298,1.513231874,0.267546088
3071.896129,1.513794184,0.267982036
3071.413961,1.514368057,0.268413961
3070.931792,1.514953256,0.268841416
3070.449623,1.515549541,0.269264281
3069.967455,1.516156673,0.269682497
3069.485286,1.516775131,0.270095974
3069.003118,1.517404556,0.270504654
3068.520949,1.518044949,0.270908415
3068.038781,1.518696427,0.271306694
3067.556612,1.519359112,0.271699101
3067.074444,1.520032406,0.272085339
3066.592275,1.520716071,0.27246511
3066.110107,1.521409869,0.272838414
3065.627938,1.522114277,0.273205131
3065.14577,1.522828817,0.273565203
3064.663601,1.52355361,0.27391848
3064.181432,1.524288535,0.274264485
3063.699264,1.525033832,0.27460295
3063.217095,1.525788903,0.274933517
3062.734927,1.526553154,0.275255919
3062.252758,1.527326942,0.275570244
3061.77059,1.528110385,0.275876313
3061.288421,1.528902888,0.276174039
3060.806253,1.529704094,0.27646324
3060.324084,1.53051436,0.276743531
3059.841916,1.531333566,0.277014613
3059.359747,1.532161236,0.277276099
3058.877579,1.532996774,0.277528018
3058.39541,1.533840299,0.277770162
3057.913241,1.53469193,0.27800262
3057.431073,1.535551429,0.278225303
3056.948904,1.53641808,0.278437972
3056.466736,1.537292481,0.278640449
3055.984567,1.538174629,0.278832287
3055.502399,1.539063692,0.279013336
3055.02023,1.539958835,0.279183418
3054.538062,1.540860415,0.279342622
3054.055893,1.541768551,0.279490829
3053.573725,1.542682886,0.279628068
3053.091556,1.543602705,0.279754192
3052.609388,1.544528604,0.279868871
3052.127219,1.545460582,0.279971957
3051.64505,1.546397686,0.280063152
3051.162882,1.547339439,0.280142397
3050.680713,1.548285961,0.28020981
3050.198545,1.549237609,0.280265421
3049.716376,1.550193429,0.280309141
3049.234208,1.551152825,0.28034085
3048.752039,1.552116156,0.280360311
3048.269871,1.553083658,0.280367345
3047.787702,1.55405438,0.280361801
3047.305534,1.555027366,0.280343741
